No.,L,Player,PlaySet,1set,2set,3set,4set,5set,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,GameId,Date,Place,Venue,Spectators,StartTime,EndTime,GameTime,JURY,ChiefUmpire,SubUmpire,Judge,Team,Op.Team,WinPoint,OpWinPoint,1setPoint,Op1setPoint,2setPoint,Op2setPoint,3setPoint,Op3setPoint,4setPoint,Op4setPoint,5setPoint,Op5setPoint,TotalPoint,OpTotalPoint,1setTime,2setTime,3setTime,4setTime,5setTime,TotalTime,GetSet,LostSet,TotalSet,Set,Point
2,,中田紫乃,1,,,□,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,1.0,0.0,1.0,0.0,-25.0,0.0,0.0,0.0,,489,2023-04-08,群馬県,高崎アリーナ,1753.0,12:05,13:32,1:27,利根川忠史/田中昭彦,吉岡奈々,明井寿枝,手島義則,東レアローズ,NECレッドロケッツ,3.0,0.0,25.0,18.0,25.0,19.0,25.0,18.0,,,,,75.0,55.0,22,26,23,,,1:11,3,0,3.0,,0.0
3,L,中島未来,3,●,●,●,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,489,2023-04-08,群馬県,高崎アリーナ,1753.0,12:05,13:32,1:27,利根川忠史/田中昭彦,吉岡奈々,明井寿枝,手島義則,東レアローズ,NECレッドロケッツ,3.0,0.0,25.0,18.0,25.0,19.0,25.0,18.0,,,,,75.0,55.0,22,26,23,,,1:11,3,0,3.0,,0.0
4,,小川愛里奈,3,■,■,■,,,11.0,7.0,1.0,63.6,2.33,0.0,0.0,0.0,,1.0,0.33,8.0,0.0,2.0,1.0,-3.1,3.0,2.0,1.0,83.3,489,2023-04-08,群馬県,高崎アリーナ,1753.0,12:05,13:32,1:27,利根川忠史/田中昭彦,吉岡奈々,明井寿枝,手島義則,東レアローズ,NECレッドロケッツ,3.0,0.0,25.0,18.0,25.0,19.0,25.0,18.0,,,,,75.0,55.0,22,26,23,,,1:11,3,0,3.0,,8.0
5,,黒後愛,2,,□,□,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,4.0,0.0,0.0,2.0,12.5,4.0,1.0,2.0,50.0,489,2023-04-08,群馬県,高崎アリーナ,1753.0,12:05,13:32,1:27,利根川忠史/田中昭彦,吉岡奈々,明井寿枝,手島義則,東レアローズ,NECレッドロケッツ,3.0,0.0,25.0,18.0,25.0,19.0,25.0,18.0,,,,,75.0,55.0,22,26,23,,,1:11,3,0,3.0,,0.0
6,,関菜々巳,3,■,■,■,,,3.0,2.0,0.0,66.7,0.67,0.0,0.0,0.0,,0.0,,21.0,3.0,1.0,7.0,21.4,1.0,0.0,0.0,0.0,489,2023-04-08,群馬県,高崎アリーナ,1753.0,12:05,13:32,1:27,利根川忠史/田中昭彦,吉岡奈々,明井寿枝,手島義則,東レアローズ,NECレッドロケッツ,3.0,0.0,25.0,18.0,25.0,19.0,25.0,18.0,,,,,75.0,55.0,22,26,23,,,1:11,3,0,3.0,,5.0
7,,クランヤナ,3,■,■,■,,,49.0,23.0,0.0,46.9,7.67,14.0,10.0,0.0,71.4,0.0,,13.0,0.0,1.0,3.0,3.8,0.0,0.0,0.0,,489,2023-04-08,群馬県,高崎アリーナ,1753.0,12:05,13:32,1:27,利根川忠史/田中昭彦,吉岡奈々,明井寿枝,手島義則,東レアローズ,NECレッドロケッツ,3.0,0.0,25.0,18.0,25.0,19.0,25.0,18.0,,,,,75.0,55.0,22,26,23,,,1:11,3,0,3.0,,23.0
8,,真鍋くるみ,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,489,2023-04-08,群馬県,高崎アリーナ,1753.0,12:05,13:32,1:27,利根川忠史/田中昭彦,吉岡奈々,明井寿枝,手島義則,東レアローズ,NECレッドロケッツ,3.0,0.0,25.0,18.0,25.0,19.0,25.0,18.0,,,,,75.0,55.0,22,26,23,,,1:11,3,0,3.0,,0.0
9,L,水杉玲奈,3,〇,〇,〇,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,9.0,0.0,6.0,33.3,489,2023-04-08,群馬県,高崎アリーナ,1753.0,12:05,13:32,1:27,利根川忠史/田中昭彦,吉岡奈々,明井寿枝,手島義則,東レアローズ,NECレッドロケッツ,3.0,0.0,25.0,18.0,25.0,19.0,25.0,18.0,,,,,75.0,55.0,22,26,23,,,1:11,3,0,3.0,,0.0
10,,石川真佑,3,■,■,■,,,33.0,13.0,1.0,39.4,4.33,7.0,2.0,1.0,28.6,1.0,0.33,13.0,0.0,2.0,2.0,0.0,22.0,4.0,16.0,54.5,489,2023-04-08,群馬県,高崎アリーナ,1753.0,12:05,13:32,1:27,利根川忠史/田中昭彦,吉岡奈々,明井寿枝,手島義則,東レアローズ,NECレッドロケッツ,3.0,0.0,25.0,18.0,25.0,19.0,25.0,18.0,,,,,75.0,55.0,22,26,23,,,1:11,3,0,3.0,,14.0
11,,野呂加南子,3,■,■,■,,,26.0,6.0,1.0,23.1,2.0,0.0,0.0,0.0,,1.0,0.33,7.0,0.0,0.0,2.0,7.1,15.0,1.0,8.0,33.3,489,2023-04-08,群馬県,高崎アリーナ,1753.0,12:05,13:32,1:27,利根川忠史/田中昭彦,吉岡奈々,明井寿枝,手島義則,東レアローズ,NECレッドロケッツ,3.0,0.0,25.0,18.0,25.0,19.0,25.0,18.0,,,,,75.0,55.0,22,26,23,,,1:11,3,0,3.0,,7.0
12,,大崎琴未,3,■,■,■,,,3.0,2.0,0.0,66.7,0.67,0.0,0.0,0.0,,4.0,1.33,7.0,0.0,0.0,1.0,3.6,0.0,0.0,0.0,,489,2023-04-08,群馬県,高崎アリーナ,1753.0,12:05,13:32,1:27,利根川忠史/田中昭彦,吉岡奈々,明井寿枝,手島義則,東レアローズ,NECレッドロケッツ,3.0,0.0,25.0,18.0,25.0,19.0,25.0,18.0,,,,,75.0,55.0,22,26,23,,,1:11,3,0,3.0,,6.0
14,,西川吉野,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,489,2023-04-08,群馬県,高崎アリーナ,1753.0,12:05,13:32,1:27,利根川忠史/田中昭彦,吉岡奈々,明井寿枝,手島義則,東レアローズ,NECレッドロケッツ,3.0,0.0,25.0,18.0,25.0,19.0,25.0,18.0,,,,,75.0,55.0,22,26,23,,,1:11,3,0,3.0,,0.0
15,,樫村まどか,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,489,2023-04-08,群馬県,高崎アリーナ,1753.0,12:05,13:32,1:27,利根川忠史/田中昭彦,吉岡奈々,明井寿枝,手島義則,東レアローズ,NECレッドロケッツ,3.0,0.0,25.0,18.0,25.0,19.0,25.0,18.0,,,,,75.0,55.0,22,26,23,,,1:11,3,0,3.0,,0.0
16,,深澤つぐみ,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,489,2023-04-08,群馬県,高崎アリーナ,1753.0,12:05,13:32,1:27,利根川忠史/田中昭彦,吉岡奈々,明井寿枝,手島義則,東レアローズ,NECレッドロケッツ,3.0,0.0,25.0,18.0,25.0,19.0,25.0,18.0,,,,,75.0,55.0,22,26,23,,,1:11,3,0,3.0,,0.0
1,,島村春世,3,■,■,■,,,13.0,4.0,0.0,30.8,1.33,0.0,0.0,0.0,,1.0,0.33,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0,489,2023-04-08,群馬県,高崎アリーナ,1753.0,12:05,13:32,1:27,利根川忠史/田中昭彦,吉岡奈々,明井寿枝,手島義則,NECレッドロケッツ,東レアローズ,0.0,3.0,18.0,25.0,19.0,25.0,18.0,25.0,,,,,55.0,75.0,22,26,23,,,1:11,0,3,,3.0,5.0
2,,古賀紗理那,3,■,■,■,,,33.0,11.0,4.0,33.3,3.67,3.0,0.0,1.0,0.0,3.0,1.0,11.0,0.0,0.0,5.0,11.4,17.0,5.0,6.0,47.1,489,2023-04-08,群馬県,高崎アリーナ,1753.0,12:05,13:32,1:27,利根川忠史/田中昭彦,吉岡奈々,明井寿枝,手島義則,NECレッドロケッツ,東レアローズ,0.0,3.0,18.0,25.0,19.0,25.0,18.0,25.0,,,,,55.0,75.0,22,26,23,,,1:11,0,3,,3.0,14.0
3,,塚田しおり,3,■,■,■,,,1.0,1.0,0.0,100.0,0.33,0.0,0.0,0.0,,0.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,489,2023-04-08,群馬県,高崎アリーナ,1753.0,12:05,13:32,1:27,利根川忠史/田中昭彦,吉岡奈々,明井寿枝,手島義則,NECレッドロケッツ,東レアローズ,0.0,3.0,18.0,25.0,19.0,25.0,18.0,25.0,,,,,55.0,75.0,22,26,23,,,1:11,0,3,,3.0,1.0
6,,上野香織,2,■,■,,,,5.0,0.0,1.0,0.0,,0.0,0.0,0.0,,2.0,1.0,5.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,,489,2023-04-08,群馬県,高崎アリーナ,1753.0,12:05,13:32,1:27,利根川忠史/田中昭彦,吉岡奈々,明井寿枝,手島義則,NECレッドロケッツ,東レアローズ,0.0,3.0,18.0,25.0,19.0,25.0,18.0,25.0,,,,,55.0,75.0,22,26,23,,,1:11,0,3,,3.0,2.0
10,,澤田由佳,2,□,□,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,489,2023-04-08,群馬県,高崎アリーナ,1753.0,12:05,13:32,1:27,利根川忠史/田中昭彦,吉岡奈々,明井寿枝,手島義則,NECレッドロケッツ,東レアローズ,0.0,3.0,18.0,25.0,19.0,25.0,18.0,25.0,,,,,55.0,75.0,22,26,23,,,1:11,0,3,,3.0,1.0
11,,古谷ちなみ,1,,,□,,,3.0,1.0,1.0,33.3,1.0,0.0,0.0,0.0,,0.0,,3.0,0.0,2.0,1.0,-8.3,1.0,0.0,0.0,0.0,489,2023-04-08,群馬県,高崎アリーナ,1753.0,12:05,13:32,1:27,利根川忠史/田中昭彦,吉岡奈々,明井寿枝,手島義則,NECレッドロケッツ,東レアローズ,0.0,3.0,18.0,25.0,19.0,25.0,18.0,25.0,,,,,55.0,75.0,22,26,23,,,1:11,0,3,,3.0,1.0
12,,山内美咲,3,■,■,■,,,25.0,9.0,1.0,36.0,3.0,2.0,1.0,0.0,50.0,0.0,,11.0,0.0,0.0,3.0,6.8,18.0,4.0,9.0,47.2,489,2023-04-08,群馬県,高崎アリーナ,1753.0,12:05,13:32,1:27,利根川忠史/田中昭彦,吉岡奈々,明井寿枝,手島義則,NECレッドロケッツ,東レアローズ,0.0,3.0,18.0,25.0,19.0,25.0,18.0,25.0,,,,,55.0,75.0,22,26,23,,,1:11,0,3,,3.0,9.0
13,,山田二千華,2,□,,■,,,6.0,2.0,0.0,33.3,1.0,0.0,0.0,0.0,,0.0,,6.0,0.0,0.0,1.0,4.2,0.0,0.0,0.0,,489,2023-04-08,群馬県,高崎アリーナ,1753.0,12:05,13:32,1:27,利根川忠史/田中昭彦,吉岡奈々,明井寿枝,手島義則,NECレッドロケッツ,東レアローズ,0.0,3.0,18.0,25.0,19.0,25.0,18.0,25.0,,,,,55.0,75.0,22,26,23,,,1:11,0,3,,3.0,2.0
16,L,小島満菜美,3,●,●,●,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,13.0,2.0,8.0,46.2,489,2023-04-08,群馬県,高崎アリーナ,1753.0,12:05,13:32,1:27,利根川忠史/田中昭彦,吉岡奈々,明井寿枝,手島義則,NECレッドロケッツ,東レアローズ,0.0,3.0,18.0,25.0,19.0,25.0,18.0,25.0,,,,,55.0,75.0,22,26,23,,,1:11,0,3,,3.0,0.0
18,,ウィルハイトサラ,3,■,■,■,,,24.0,7.0,0.0,29.2,2.33,3.0,1.0,0.0,33.3,2.0,0.67,8.0,0.0,0.0,1.0,3.1,17.0,2.0,9.0,38.2,489,2023-04-08,群馬県,高崎アリーナ,1753.0,12:05,13:32,1:27,利根川忠史/田中昭彦,吉岡奈々,明井寿枝,手島義則,NECレッドロケッツ,東レアローズ,0.0,3.0,18.0,25.0,19.0,25.0,18.0,25.0,,,,,55.0,75.0,22,26,23,,,1:11,0,3,,3.0,9.0
19,L,藤井莉子,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,489,2023-04-08,群馬県,高崎アリーナ,1753.0,12:05,13:32,1:27,利根川忠史/田中昭彦,吉岡奈々,明井寿枝,手島義則,NECレッドロケッツ,東レアローズ,0.0,3.0,18.0,25.0,19.0,25.0,18.0,25.0,,,,,55.0,75.0,22,26,23,,,1:11,0,3,,3.0,0.0
20,,井上琴絵,1,,,□,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,489,2023-04-08,群馬県,高崎アリーナ,1753.0,12:05,13:32,1:27,利根川忠史/田中昭彦,吉岡奈々,明井寿枝,手島義則,NECレッドロケッツ,東レアローズ,0.0,3.0,18.0,25.0,19.0,25.0,18.0,25.0,,,,,55.0,75.0,22,26,23,,,1:11,0,3,,3.0,0.0
21,,廣田あい,1,□,,,,,4.0,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,489,2023-04-08,群馬県,高崎アリーナ,1753.0,12:05,13:32,1:27,利根川忠史/田中昭彦,吉岡奈々,明井寿枝,手島義則,NECレッドロケッツ,東レアローズ,0.0,3.0,18.0,25.0,19.0,25.0,18.0,25.0,,,,,55.0,75.0,22,26,23,,,1:11,0,3,,3.0,0.0
22,,中川つかさ,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,489,2023-04-08,群馬県,高崎アリーナ,1753.0,12:05,13:32,1:27,利根川忠史/田中昭彦,吉岡奈々,明井寿枝,手島義則,NECレッドロケッツ,東レアローズ,0.0,3.0,18.0,25.0,19.0,25.0,18.0,25.0,,,,,55.0,75.0,22,26,23,,,1:11,0,3,,3.0,0.0
1,,山中宏予,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,490,2023-04-08,群馬県,高崎アリーナ,1945.0,15:05,17:32,2:27,利根川忠史・田中昭彦,渡部菜保子,津嶋由香,新井裕之,埼玉上尾メディックス,久光スプリングス,2.0,1.0,17.0,25.0,27.0,25.0,20.0,25.0,26.0,24.0,15.0,8.0,105.0,107.0,21,32,27,29.0,19.0,2:08,3,2,5.0,,0.0
2,,岩崎こよみ,5,■,■,■,■,■,1.0,1.0,0.0,100.0,0.2,0.0,0.0,0.0,,0.0,,18.0,0.0,0.0,4.0,5.6,0.0,0.0,0.0,,490,2023-04-08,群馬県,高崎アリーナ,1945.0,15:05,17:32,2:27,利根川忠史・田中昭彦,渡部菜保子,津嶋由香,新井裕之,埼玉上尾メディックス,久光スプリングス,2.0,1.0,17.0,25.0,27.0,25.0,20.0,25.0,26.0,24.0,15.0,8.0,105.0,107.0,21,32,27,29.0,19.0,2:08,3,2,5.0,,1.0
3,,サンティアゴアライジャダフニ,5,■,■,■,■,■,22.0,15.0,0.0,68.2,3.0,0.0,0.0,0.0,,1.0,0.2,8.0,1.0,1.0,0.0,9.4,2.0,0.0,1.0,25.0,490,2023-04-08,群馬県,高崎アリーナ,1945.0,15:05,17:32,2:27,利根川忠史・田中昭彦,渡部菜保子,津嶋由香,新井裕之,埼玉上尾メディックス,久光スプリングス,2.0,1.0,17.0,25.0,27.0,25.0,20.0,25.0,26.0,24.0,15.0,8.0,105.0,107.0,21,32,27,29.0,19.0,2:08,3,2,5.0,,17.0
5,,山崎のの花,5,□,□,□,□,□,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,490,2023-04-08,群馬県,高崎アリーナ,1945.0,15:05,17:32,2:27,利根川忠史・田中昭彦,渡部菜保子,津嶋由香,新井裕之,埼玉上尾メディックス,久光スプリングス,2.0,1.0,17.0,25.0,27.0,25.0,20.0,25.0,26.0,24.0,15.0,8.0,105.0,107.0,21,32,27,29.0,19.0,2:08,3,2,5.0,,0.0
7,L,山岸あかね,5,●,●,●,●,●,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,38.0,21.0,3.0,59.2,490,2023-04-08,群馬県,高崎アリーナ,1945.0,15:05,17:32,2:27,利根川忠史・田中昭彦,渡部菜保子,津嶋由香,新井裕之,埼玉上尾メディックス,久光スプリングス,2.0,1.0,17.0,25.0,27.0,25.0,20.0,25.0,26.0,24.0,15.0,8.0,105.0,107.0,21,32,27,29.0,19.0,2:08,3,2,5.0,,0.0
9,,内瀬戸真実,5,■,■,■,■,■,29.0,8.0,2.0,27.6,1.6,0.0,0.0,0.0,,0.0,,15.0,1.0,0.0,4.0,13.3,19.0,14.0,5.0,86.8,490,2023-04-08,群馬県,高崎アリーナ,1945.0,15:05,17:32,2:27,利根川忠史・田中昭彦,渡部菜保子,津嶋由香,新井裕之,埼玉上尾メディックス,久光スプリングス,2.0,1.0,17.0,25.0,27.0,25.0,20.0,25.0,26.0,24.0,15.0,8.0,105.0,107.0,21,32,27,29.0,19.0,2:08,3,2,5.0,,9.0
10,,佐藤優花,5,■,■,■,■,■,52.0,20.0,0.0,38.5,4.0,4.0,2.0,0.0,50.0,0.0,,21.0,2.0,1.0,4.0,13.1,11.0,4.0,1.0,40.9,490,2023-04-08,群馬県,高崎アリーナ,1945.0,15:05,17:32,2:27,利根川忠史・田中昭彦,渡部菜保子,津嶋由香,新井裕之,埼玉上尾メディックス,久光スプリングス,2.0,1.0,17.0,25.0,27.0,25.0,20.0,25.0,26.0,24.0,15.0,8.0,105.0,107.0,21,32,27,29.0,19.0,2:08,3,2,5.0,,22.0
11,,青柳京古,5,■,■,■,■,■,20.0,7.0,0.0,35.0,1.4,0.0,0.0,0.0,,5.0,1.0,15.0,1.0,3.0,2.0,5.0,2.0,0.0,0.0,0.0,490,2023-04-08,群馬県,高崎アリーナ,1945.0,15:05,17:32,2:27,利根川忠史・田中昭彦,渡部菜保子,津嶋由香,新井裕之,埼玉上尾メディックス,久光スプリングス,2.0,1.0,17.0,25.0,27.0,25.0,20.0,25.0,26.0,24.0,15.0,8.0,105.0,107.0,21,32,27,29.0,19.0,2:08,3,2,5.0,,13.0
12,,岩澤実育,5,□,□,□,□,□,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,6.0,0.0,2.0,0.0,-8.3,10.0,2.0,1.0,25.0,490,2023-04-08,群馬県,高崎アリーナ,1945.0,15:05,17:32,2:27,利根川忠史・田中昭彦,渡部菜保子,津嶋由香,新井裕之,埼玉上尾メディックス,久光スプリングス,2.0,1.0,17.0,25.0,27.0,25.0,20.0,25.0,26.0,24.0,15.0,8.0,105.0,107.0,21,32,27,29.0,19.0,2:08,3,2,5.0,,0.0
16,,佐々木海空,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,490,2023-04-08,群馬県,高崎アリーナ,1945.0,15:05,17:32,2:27,利根川忠史・田中昭彦,渡部菜保子,津嶋由香,新井裕之,埼玉上尾メディックス,久光スプリングス,2.0,1.0,17.0,25.0,27.0,25.0,20.0,25.0,26.0,24.0,15.0,8.0,105.0,107.0,21,32,27,29.0,19.0,2:08,3,2,5.0,,0.0
17,,鎌田咲希,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,490,2023-04-08,群馬県,高崎アリーナ,1945.0,15:05,17:32,2:27,利根川忠史・田中昭彦,渡部菜保子,津嶋由香,新井裕之,埼玉上尾メディックス,久光スプリングス,2.0,1.0,17.0,25.0,27.0,25.0,20.0,25.0,26.0,24.0,15.0,8.0,105.0,107.0,21,32,27,29.0,19.0,2:08,3,2,5.0,,0.0
19,,仁井田桃子,5,□,□,□,□,□,5.0,1.0,0.0,20.0,0.2,0.0,0.0,0.0,,1.0,0.2,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,490,2023-04-08,群馬県,高崎アリーナ,1945.0,15:05,17:32,2:27,利根川忠史・田中昭彦,渡部菜保子,津嶋由香,新井裕之,埼玉上尾メディックス,久光スプリングス,2.0,1.0,17.0,25.0,27.0,25.0,20.0,25.0,26.0,24.0,15.0,8.0,105.0,107.0,21,32,27,29.0,19.0,2:08,3,2,5.0,,2.0
22,,目黒安希,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,490,2023-04-08,群馬県,高崎アリーナ,1945.0,15:05,17:32,2:27,利根川忠史・田中昭彦,渡部菜保子,津嶋由香,新井裕之,埼玉上尾メディックス,久光スプリングス,2.0,1.0,17.0,25.0,27.0,25.0,20.0,25.0,26.0,24.0,15.0,8.0,105.0,107.0,21,32,27,29.0,19.0,2:08,3,2,5.0,,0.0
24,,ロゾサラ,5,■,■,■,■,■,45.0,19.0,3.0,42.2,3.8,6.0,2.0,1.0,33.3,1.0,0.2,21.0,0.0,1.0,7.0,7.1,18.0,7.0,5.0,52.8,490,2023-04-08,群馬県,高崎アリーナ,1945.0,15:05,17:32,2:27,利根川忠史・田中昭彦,渡部菜保子,津嶋由香,新井裕之,埼玉上尾メディックス,久光スプリングス,2.0,1.0,17.0,25.0,27.0,25.0,20.0,25.0,26.0,24.0,15.0,8.0,105.0,107.0,21,32,27,29.0,19.0,2:08,3,2,5.0,,20.0
1,,長岡望悠,5,□,□,□,□,□,21.0,11.0,1.0,52.4,2.2,0.0,0.0,0.0,,2.0,0.4,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,490,2023-04-08,群馬県,高崎アリーナ,1945.0,15:05,17:32,2:27,利根川忠史・田中昭彦,渡部菜保子,津嶋由香,新井裕之,久光スプリングス,埼玉上尾メディックス,1.0,2.0,25.0,17.0,25.0,27.0,25.0,20.0,24.0,26.0,8.0,15.0,107.0,105.0,21,32,27,29.0,19.0,2:08,2,3,,5.0,13.0
2,,井上美咲,5,□,□,□,□,□,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,14.0,1.0,0.0,5.0,16.1,0.0,0.0,0.0,,490,2023-04-08,群馬県,高崎アリーナ,1945.0,15:05,17:32,2:27,利根川忠史・田中昭彦,渡部菜保子,津嶋由香,新井裕之,久光スプリングス,埼玉上尾メディックス,1.0,2.0,25.0,17.0,25.0,27.0,25.0,20.0,24.0,26.0,8.0,15.0,107.0,105.0,21,32,27,29.0,19.0,2:08,2,3,,5.0,1.0
3,,中川美柚,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,490,2023-04-08,群馬県,高崎アリーナ,1945.0,15:05,17:32,2:27,利根川忠史・田中昭彦,渡部菜保子,津嶋由香,新井裕之,久光スプリングス,埼玉上尾メディックス,1.0,2.0,25.0,17.0,25.0,27.0,25.0,20.0,24.0,26.0,8.0,15.0,107.0,105.0,21,32,27,29.0,19.0,2:08,2,3,,5.0,0.0
4,,濱松明日香,5,■,■,■,■,■,18.0,10.0,0.0,55.6,2.0,0.0,0.0,0.0,,1.0,0.2,15.0,0.0,1.0,9.0,13.3,3.0,0.0,1.0,16.7,490,2023-04-08,群馬県,高崎アリーナ,1945.0,15:05,17:32,2:27,利根川忠史・田中昭彦,渡部菜保子,津嶋由香,新井裕之,久光スプリングス,埼玉上尾メディックス,1.0,2.0,25.0,17.0,25.0,27.0,25.0,20.0,24.0,26.0,8.0,15.0,107.0,105.0,21,32,27,29.0,19.0,2:08,2,3,,5.0,11.0
6,,石井優希,5,■,■,■,■,■,37.0,14.0,3.0,37.8,2.8,2.0,1.0,1.0,50.0,1.0,0.2,23.0,1.0,1.0,9.0,13.0,28.0,14.0,7.0,62.5,490,2023-04-08,群馬県,高崎アリーナ,1945.0,15:05,17:32,2:27,利根川忠史・田中昭彦,渡部菜保子,津嶋由香,新井裕之,久光スプリングス,埼玉上尾メディックス,1.0,2.0,25.0,17.0,25.0,27.0,25.0,20.0,24.0,26.0,8.0,15.0,107.0,105.0,21,32,27,29.0,19.0,2:08,2,3,,5.0,16.0
