,Player,Team,No.,PlaySet,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,GameId,Spectators,WinPoint,OpWinPoint,1setPoint,Op1setPoint,2setPoint,Op2setPoint,3setPoint,Op3setPoint,4setPoint,Op4setPoint,5setPoint,Op5setPoint,TotalPoint,OpTotalPoint,1setTime,2setTime,3setTime,4setTime,5setTime,GetSet,LostSet,TotalSet,Set,Point,AEff%,BAEff%
0,アンドラデレイレライニ,ブレス浜松,80.0,70,755.0,268.0,44.0,35.5,3.83,142.0,43.0,13.0,30.3,16.0,0.23,238.0,21.0,67.0,62.0,8.3,247.0,141.0,48.0,66.8,13892,11246.0,39.0,21.0,446.0,432.0,450.0,422.0,483.0,414.0,343.0,321.0,74.0,75.0,1796.0,1664.0,457.0,453.0,485.0,361.0,82.0,49,32,41.0,40.0,305.0,29.7,21.1
1,オケケアルメソマチ,プレステージ・インターナショナルアランマーレ,20.0,65,595.0,232.0,51.0,39.0,3.57,95.0,20.0,18.0,21.1,48.0,0.74,189.0,8.0,29.0,38.0,5.4,2.0,0.0,0.0,0.0,13874,13811.0,51.0,9.0,492.0,453.0,473.0,414.0,488.0,409.0,243.0,219.0,48.0,33.0,1744.0,1528.0,476.0,471.0,481.0,251.0,50.0,55,18,53.0,20.0,288.0,30.4,2.1
2,ハンタヴァエヴァンゲリア,群馬銀行グリーンウイングス,160.0,57,506.0,182.0,40.0,36.0,3.19,96.0,31.0,8.0,32.3,17.0,0.3,131.0,5.0,22.0,31.0,5.5,86.0,26.0,25.0,44.8,13789,11347.0,45.0,15.0,465.0,433.0,460.0,442.0,471.0,418.0,312.0,268.0,29.0,29.0,1737.0,1590.0,459.0,484.0,489.0,332.0,35.0,49,26,53.0,22.0,204.0,28.1,24.0
3,七條彩乃,フォレストリーヴズ熊本,247.0,3,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,1.0,0.0,1.0,31.2,0.0,0.0,0.0,,13239,5440.0,20.0,37.0,424.0,426.0,412.0,441.0,431.0,435.0,255.0,283.0,66.0,70.0,1588.0,1655.0,453.0,477.0,494.0,296.0,86.0,30,44,23.0,51.0,1.0,,
4,三宅楓,JAぎふリオレーナ,198.0,55,19.0,9.0,0.0,47.4,0.16,1.0,1.0,0.0,100.0,6.0,0.11,154.0,5.0,29.0,33.0,3.9,1.0,0.0,0.0,0.0,12448,11184.0,25.0,29.0,392.0,422.0,383.0,392.0,377.0,411.0,202.0,206.0,30.0,20.0,1384.0,1451.0,426.0,423.0,432.0,227.0,27.0,31,34,27.0,38.0,20.0,47.4,100.0
5,中尾千尋,JAぎふリオレーナ,88.0,20,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,28.0,1.0,3.0,6.0,6.2,0.0,0.0,0.0,,7857,7939.0,24.0,9.0,270.0,254.0,271.0,226.0,245.0,240.0,187.0,172.0,23.0,22.0,996.0,914.0,275.0,273.0,273.0,208.0,28.0,28,15,25.0,18.0,1.0,,
6,中島優花,千葉エンゼルクロス,300.0,66,624.0,200.0,62.0,32.1,3.03,0.0,0.0,0.0,,16.0,0.24,107.0,3.0,6.0,25.0,7.2,469.0,206.0,106.0,55.2,13870,5807.0,13.0,47.0,426.0,480.0,389.0,493.0,436.0,469.0,197.0,206.0,47.0,46.0,1495.0,1694.0,431.0,446.0,453.0,223.0,52.0,20,52,40.0,32.0,219.0,22.1,
7,中條菜津紀,フォレストリーヴズ熊本,220.0,51,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,71.0,2.0,3.0,24.0,10.2,57.0,26.0,14.0,57.9,13921,5620.0,23.0,37.0,447.0,451.0,437.0,460.0,456.0,457.0,280.0,303.0,66.0,70.0,1686.0,1741.0,478.0,504.0,523.0,322.0,86.0,33,45,23.0,55.0,2.0,,
8,中澤恵,GSS東京サンビームズ,120.0,41,463.0,141.0,26.0,30.5,3.44,56.0,19.0,3.0,33.9,13.0,0.32,161.0,7.0,16.0,40.0,8.1,276.0,109.0,75.0,53.1,7181,6862.0,12.0,18.0,233.0,218.0,219.0,213.0,219.0,235.0,190.0,212.0,25.0,26.0,886.0,904.0,252.0,239.0,271.0,231.0,30.0,18,23,24.0,17.0,161.0,24.8,28.6
9,中田唯香,ルートインホテルズブリリアントアリーズ,280.0,67,347.0,121.0,14.0,34.9,1.81,7.0,1.0,1.0,14.3,14.0,0.21,235.0,9.0,8.0,59.0,9.3,464.0,212.0,111.0,57.7,13976,8770.0,46.0,14.0,493.0,397.0,457.0,418.0,495.0,434.0,281.0,266.0,42.0,40.0,1768.0,1555.0,468.0,472.0,525.0,317.0,51.0,52,23,48.0,27.0,144.0,30.8,0.0
10,中西杏実,大野石油広島オイラーズ,100.0,71,372.0,136.0,14.0,36.6,1.92,0.0,0.0,0.0,,15.0,0.21,187.0,4.0,2.0,33.0,6.3,22.0,13.0,5.0,70.5,13997,7588.0,16.0,44.0,431.0,465.0,444.0,465.0,380.0,474.0,275.0,298.0,107.0,134.0,1637.0,1836.0,452.0,478.0,458.0,294.0,131.0,28,54,45.0,37.0,155.0,32.8,
11,中野樹里,ブレス浜松,84.0,39,276.0,81.0,20.0,29.3,2.08,20.0,2.0,2.0,10.0,14.0,0.36,114.0,8.0,19.0,31.0,9.6,284.0,161.0,51.0,65.7,9521,7293.0,30.0,12.0,311.0,310.0,319.0,294.0,338.0,296.0,257.0,229.0,74.0,75.0,1299.0,1204.0,327.0,318.0,339.0,261.0,82.0,37,22,34.0,25.0,103.0,22.1,0.0
12,中野祐希,ブレス浜松,40.0,76,213.0,97.0,9.0,45.5,1.28,0.0,0.0,0.0,,42.0,0.55,273.0,11.0,41.0,77.0,7.3,20.0,10.0,7.0,67.5,13892,11246.0,39.0,21.0,446.0,432.0,450.0,422.0,483.0,414.0,343.0,321.0,74.0,75.0,1796.0,1664.0,457.0,453.0,485.0,361.0,82.0,49,32,41.0,40.0,150.0,41.3,
13,丸山莉佳,ブレス浜松,100.0,7,17.0,8.0,0.0,47.1,1.14,0.0,0.0,0.0,,1.0,0.14,18.0,0.0,6.0,2.0,-5.6,1.0,0.0,1.0,50.0,13892,11246.0,39.0,21.0,446.0,432.0,450.0,422.0,483.0,414.0,343.0,321.0,74.0,75.0,1796.0,1664.0,457.0,453.0,485.0,361.0,82.0,49,32,41.0,40.0,9.0,47.1,
14,乾未和,ブレス浜松,304.0,42,4.0,1.0,0.0,25.0,0.02,0.0,0.0,0.0,,0.0,0.0,76.0,1.0,4.0,28.0,9.2,0.0,0.0,0.0,,11279,9906.0,28.0,20.0,355.0,343.0,354.0,328.0,384.0,324.0,243.0,249.0,59.0,64.0,1395.0,1308.0,359.0,352.0,382.0,267.0,67.0,37,27,37.0,27.0,2.0,25.0,
15,伊藤きわ美,GSS東京サンビームズ,300.0,47,112.0,25.0,6.0,22.3,0.53,19.0,5.0,2.0,26.3,3.0,0.06,81.0,2.0,9.0,16.0,4.6,114.0,45.0,30.0,52.6,13833,10749.0,23.0,37.0,451.0,462.0,438.0,446.0,426.0,470.0,313.0,353.0,43.0,42.0,1671.0,1773.0,506.0,490.0,527.0,386.0,50.0,34,44,43.0,35.0,30.0,17.0,15.8
16,伊藤寿奈,群馬銀行グリーンウイングス,272.0,41,200.0,80.0,5.0,40.0,1.95,0.0,0.0,0.0,,24.0,0.59,142.0,5.0,5.0,19.0,6.0,11.0,6.0,5.0,77.3,10984,8995.0,36.0,12.0,372.0,344.0,370.0,350.0,369.0,330.0,240.0,202.0,29.0,29.0,1380.0,1255.0,362.0,383.0,382.0,257.0,35.0,39,21,41.0,19.0,109.0,37.5,
17,伊藤摩耶,プレステージ・インターナショナルアランマーレ,140.0,71,433.0,159.0,26.0,36.7,2.24,4.0,1.0,0.0,25.0,22.0,0.31,236.0,12.0,23.0,86.0,11.8,11.0,8.0,2.0,81.8,13874,13811.0,51.0,9.0,492.0,453.0,473.0,414.0,488.0,409.0,243.0,219.0,48.0,33.0,1744.0,1528.0,476.0,471.0,481.0,251.0,50.0,55,18,53.0,20.0,193.0,30.7,25.0
18,伴千尋,大野石油広島オイラーズ,300.0,70,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,1.0,5.0,6.0,2.5,149.0,78.0,29.0,62.1,13997,7588.0,16.0,44.0,431.0,465.0,444.0,465.0,380.0,474.0,275.0,298.0,107.0,134.0,1637.0,1836.0,452.0,478.0,458.0,294.0,131.0,28,54,45.0,37.0,1.0,,
19,佐藤あり紗,リガーレ仙台,95.0,71,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,141.0,88.0,25.0,71.3,13272,10307.0,36.0,21.0,452.0,400.0,448.0,391.0,445.0,418.0,277.0,256.0,45.0,39.0,1667.0,1504.0,414.0,450.0,457.0,275.0,45.0,43,29,34.0,38.0,0.0,,
20,佐藤未羽,ルートインホテルズブリリアントアリーズ,120.0,52,95.0,25.0,5.0,26.3,0.48,1.0,0.0,0.0,0.0,3.0,0.06,107.0,4.0,4.0,23.0,8.2,157.0,89.0,28.0,65.6,13976,8770.0,46.0,14.0,493.0,397.0,457.0,418.0,495.0,434.0,281.0,266.0,42.0,40.0,1768.0,1555.0,468.0,472.0,525.0,317.0,51.0,52,23,48.0,27.0,32.0,21.1,0.0
21,佐藤菜々美,プレステージ・インターナショナルアランマーレ,360.0,13,42.0,10.0,2.0,23.8,0.77,0.0,0.0,0.0,,4.0,0.31,28.0,2.0,1.0,5.0,10.7,0.0,0.0,0.0,,13874,13811.0,51.0,9.0,492.0,453.0,473.0,414.0,488.0,409.0,243.0,219.0,48.0,33.0,1744.0,1528.0,476.0,471.0,481.0,251.0,50.0,55,18,53.0,20.0,16.0,19.0,
22,佐藤萌々華,大野石油広島オイラーズ,180.0,79,797.0,263.0,56.0,33.0,3.33,23.0,2.0,5.0,8.7,13.0,0.16,240.0,23.0,45.0,62.0,11.4,504.0,252.0,110.0,60.9,13997,7588.0,16.0,44.0,431.0,465.0,444.0,465.0,380.0,474.0,275.0,298.0,107.0,134.0,1637.0,1836.0,452.0,478.0,458.0,294.0,131.0,28,54,45.0,37.0,299.0,26.0,-13.0
23,倉田はるか,ヴィアティン三重,140.0,76,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,325.0,182.0,58.0,64.9,14083,12095.0,9.0,51.0,404.0,495.0,455.0,483.0,397.0,486.0,260.0,293.0,51.0,47.0,1567.0,1804.0,483.0,522.0,496.0,319.0,49.0,20,56,8.0,68.0,0.0,,
24,光野星良,ヴィアティン三重,100.0,76,633.0,215.0,17.0,34.0,2.83,1.0,0.0,0.0,0.0,46.0,0.61,242.0,5.0,17.0,50.0,5.5,40.0,22.0,6.0,62.5,14083,12095.0,9.0,51.0,404.0,495.0,455.0,483.0,397.0,486.0,260.0,293.0,51.0,47.0,1567.0,1804.0,483.0,522.0,496.0,319.0,49.0,20,56,8.0,68.0,266.0,31.3,0.0
25,入江彩水,フォレストリーヴズ熊本,240.0,78,1134.0,386.0,50.0,34.0,4.95,29.0,6.0,3.0,20.7,27.0,0.35,239.0,5.0,22.0,61.0,6.2,603.0,285.0,130.0,58.0,13921,5620.0,23.0,37.0,447.0,451.0,437.0,460.0,456.0,457.0,280.0,303.0,66.0,70.0,1686.0,1741.0,478.0,504.0,523.0,322.0,86.0,33,45,23.0,55.0,418.0,29.6,10.3
26,前田美紅,プレステージ・インターナショナルアランマーレ,40.0,64,566.0,206.0,50.0,36.4,3.22,70.0,12.0,6.0,17.1,17.0,0.27,253.0,14.0,32.0,71.0,9.4,455.0,243.0,107.0,65.2,13874,13811.0,51.0,9.0,492.0,453.0,473.0,414.0,488.0,409.0,243.0,219.0,48.0,33.0,1744.0,1528.0,476.0,471.0,481.0,251.0,50.0,55,18,53.0,20.0,237.0,27.6,8.6
27,加藤優奈,リガーレ仙台,180.0,75,105.0,46.0,4.0,43.8,0.61,0.0,0.0,0.0,,6.0,0.08,307.0,7.0,12.0,75.0,7.4,3.0,0.0,0.0,0.0,13942,10767.0,36.0,24.0,468.0,425.0,463.0,416.0,470.0,441.0,298.0,281.0,45.0,39.0,1744.0,1602.0,436.0,470.0,486.0,299.0,45.0,44,32,34.0,42.0,59.0,40.0,
28,加藤彩夏,リガーレ仙台,260.0,69,507.0,179.0,24.0,35.3,2.59,3.0,0.0,0.0,0.0,11.0,0.16,195.0,6.0,4.0,40.0,7.7,372.0,184.0,92.0,61.8,13942,10767.0,36.0,24.0,468.0,425.0,463.0,416.0,470.0,441.0,298.0,281.0,45.0,39.0,1744.0,1602.0,436.0,470.0,486.0,299.0,45.0,44,32,34.0,42.0,196.0,30.6,0.0
29,加藤萌,JAぎふリオレーナ,140.0,73,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,312.0,146.0,85.0,60.4,13833,11758.0,29.0,31.0,443.0,473.0,431.0,438.0,426.0,456.0,252.0,246.0,38.0,35.0,1590.0,1648.0,482.0,476.0,489.0,284.0,41.0,36,38,32.0,42.0,0.0,,
30,勝見咲子,GSS東京サンビームズ,120.0,46,438.0,125.0,38.0,28.5,2.72,33.0,6.0,4.0,18.2,4.0,0.09,151.0,11.0,12.0,41.0,12.1,140.0,59.0,30.0,52.9,13833,10749.0,23.0,37.0,451.0,462.0,438.0,446.0,426.0,470.0,313.0,353.0,43.0,42.0,1671.0,1773.0,506.0,490.0,527.0,386.0,50.0,34,44,43.0,35.0,140.0,19.9,6.1
31,北島楓,ヴィアティン三重,280.0,19,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,9645,7854.0,8.0,34.0,285.0,353.0,324.0,342.0,286.0,340.0,175.0,192.0,41.0,32.0,1111.0,1259.0,341.0,371.0,355.0,213.0,38.0,15,38,0.0,53.0,0.0,,
32,及川佑加,GSS東京サンビームズ,360.0,66,294.0,96.0,19.0,32.7,1.45,1.0,1.0,0.0,100.0,22.0,0.33,225.0,5.0,8.0,33.0,5.0,13.0,8.0,3.0,73.1,13833,10749.0,23.0,37.0,451.0,462.0,438.0,446.0,426.0,470.0,313.0,353.0,43.0,42.0,1671.0,1773.0,506.0,490.0,527.0,386.0,50.0,34,44,43.0,35.0,123.0,26.2,100.0
33,古市彩音,群馬銀行グリーンウイングス,84.0,17,21.0,10.0,1.0,47.6,0.59,0.0,0.0,0.0,,0.0,0.0,30.0,0.0,5.0,4.0,-0.8,0.0,0.0,0.0,,9628,7651.0,33.0,9.0,333.0,301.0,329.0,307.0,328.0,282.0,214.0,176.0,0.0,0.0,1204.0,1066.0,315.0,332.0,324.0,222.0,0.0,35,16,33.0,18.0,10.0,42.9,
34,合屋咲希,GSS東京サンビームズ,57.0,38,190.0,56.0,23.0,29.5,1.47,9.0,1.0,2.0,11.1,7.0,0.18,80.0,4.0,14.0,25.0,8.4,209.0,98.0,44.0,57.4,13106,10638.0,23.0,34.0,426.0,448.0,419.0,421.0,411.0,445.0,296.0,328.0,43.0,42.0,1595.0,1684.0,485.0,466.0,504.0,363.0,50.0,33,41,39.0,35.0,67.0,17.4,-11.1
35,吉岡みなみ,群馬銀行グリーンウイングス,36.0,32,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,78.0,40.0,21.0,64.7,12422,10597.0,40.0,14.0,427.0,390.0,410.0,409.0,422.0,374.0,287.0,245.0,13.0,15.0,1559.0,1433.0,439.0,461.0,460.0,303.0,18.0,43,24,45.0,22.0,0.0,,
36,吉田奈未,千葉エンゼルクロス,240.0,69,646.0,220.0,41.0,34.1,3.19,1.0,0.0,0.0,0.0,10.0,0.14,256.0,7.0,10.0,50.0,6.6,450.0,197.0,112.0,56.2,13870,5807.0,13.0,47.0,426.0,480.0,389.0,493.0,436.0,469.0,197.0,206.0,47.0,46.0,1495.0,1694.0,431.0,446.0,453.0,223.0,52.0,20,52,40.0,32.0,237.0,27.7,0.0
37,名原寧音,千葉エンゼルクロス,320.0,14,4.0,2.0,2.0,50.0,0.14,0.0,0.0,0.0,,3.0,0.21,20.0,1.0,0.0,2.0,7.5,0.0,0.0,0.0,,13870,5807.0,13.0,47.0,426.0,480.0,389.0,493.0,436.0,469.0,197.0,206.0,47.0,46.0,1495.0,1694.0,431.0,446.0,453.0,223.0,52.0,20,52,40.0,32.0,6.0,0.0,
38,向井沙樹,フォレストリーヴズ熊本,120.0,78,18.0,10.0,0.0,55.6,0.13,1.0,1.0,0.0,100.0,2.0,0.03,214.0,4.0,8.0,56.0,7.5,7.0,0.0,0.0,0.0,13921,5620.0,23.0,37.0,447.0,451.0,437.0,460.0,456.0,457.0,280.0,303.0,66.0,70.0,1686.0,1741.0,478.0,504.0,523.0,322.0,86.0,33,45,23.0,55.0,16.0,55.6,100.0
39,君島彩,千葉エンゼルクロス,120.0,37,174.0,67.0,7.0,38.5,1.81,0.0,0.0,0.0,,17.0,0.46,78.0,4.0,0.0,12.0,9.0,2.0,1.0,1.0,75.0,13870,5807.0,13.0,47.0,426.0,480.0,389.0,493.0,436.0,469.0,197.0,206.0,47.0,46.0,1495.0,1694.0,431.0,446.0,453.0,223.0,52.0,20,52,40.0,32.0,88.0,34.5,
40,和田法子,フォレストリーヴズ熊本,320.0,69,339.0,122.0,9.0,36.0,1.77,0.0,0.0,0.0,,15.0,0.22,225.0,3.0,7.0,43.0,5.3,14.0,7.0,3.0,60.7,13921,5620.0,23.0,37.0,447.0,451.0,437.0,460.0,456.0,457.0,280.0,303.0,66.0,70.0,1686.0,1741.0,478.0,504.0,523.0,322.0,86.0,33,45,23.0,55.0,140.0,33.3,
41,唐川愛璃,JAぎふリオレーナ,255.0,40,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,0.1,106.0,2.0,4.0,29.0,7.8,2.0,0.0,0.0,0.0,10173,7826.0,18.0,27.0,321.0,364.0,306.0,339.0,323.0,337.0,162.0,158.0,23.0,28.0,1135.0,1226.0,362.0,354.0,366.0,188.0,27.0,23,31,20.0,34.0,6.0,0.0,
42,土岡真央,大野石油広島オイラーズ,340.0,82,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,153.0,73.0,34.0,58.8,13997,7588.0,16.0,44.0,431.0,465.0,444.0,465.0,380.0,474.0,275.0,298.0,107.0,134.0,1637.0,1836.0,452.0,478.0,458.0,294.0,131.0,28,54,45.0,37.0,0.0,,
43,坂口莉乃,大野石油広島オイラーズ,140.0,81,20.0,3.0,0.0,15.0,0.04,0.0,0.0,0.0,,5.0,0.06,292.0,14.0,13.0,108.0,12.9,3.0,0.0,0.0,0.0,13997,7588.0,16.0,44.0,431.0,465.0,444.0,465.0,380.0,474.0,275.0,298.0,107.0,134.0,1637.0,1836.0,452.0,478.0,458.0,294.0,131.0,28,54,45.0,37.0,22.0,15.0,
44,塩崎葵葉,JAぎふリオレーナ,84.0,18,59.0,23.0,4.0,39.0,1.28,0.0,0.0,0.0,,4.0,0.22,62.0,1.0,3.0,16.0,6.9,2.0,0.0,2.0,50.0,4363,3133.0,14.0,4.0,148.0,137.0,150.0,119.0,133.0,128.0,65.0,66.0,15.0,7.0,511.0,457.0,148.0,145.0,144.0,70.0,14.0,16,6,12.0,10.0,28.0,32.2,
45,増田美久,大野石油広島オイラーズ,80.0,69,503.0,158.0,38.0,31.4,2.29,27.0,5.0,4.0,18.5,37.0,0.54,204.0,12.0,8.0,39.0,9.7,28.0,10.0,9.0,51.8,13997,7588.0,16.0,44.0,431.0,465.0,444.0,465.0,380.0,474.0,275.0,298.0,107.0,134.0,1637.0,1836.0,452.0,478.0,458.0,294.0,131.0,28,54,45.0,37.0,207.0,23.9,3.7
46,大崎まりん,GSS東京サンビームズ,20.0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,728,397.0,2.0,1.0,25.0,17.0,19.0,25.0,25.0,21.0,16.0,25.0,15.0,11.0,100.0,99.0,26.0,26.0,25.0,21.0,14.0,3,2,5.0,0.0,0.0,0.0,
47,大谷瑞季,ブレス浜松,160.0,30,98.0,36.0,6.0,36.7,1.2,13.0,2.0,2.0,15.4,2.0,0.07,39.0,0.0,3.0,11.0,5.1,93.0,48.0,17.0,60.8,13892,11246.0,39.0,21.0,446.0,432.0,450.0,422.0,483.0,414.0,343.0,321.0,74.0,75.0,1796.0,1664.0,457.0,453.0,485.0,361.0,82.0,49,32,41.0,40.0,38.0,30.6,0.0
48,大谷芽衣,フォレストリーヴズ熊本,266.0,42,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,1.0,3.0,5.0,3.0,67.0,27.0,17.0,53.0,13228,5526.0,20.0,37.0,422.0,437.0,412.0,442.0,432.0,431.0,255.0,285.0,66.0,70.0,1587.0,1665.0,460.0,485.0,496.0,297.0,86.0,30,44,23.0,51.0,1.0,,
49,大貫菜生,リガーレ仙台,140.0,51,285.0,101.0,13.0,35.4,1.98,0.0,0.0,0.0,,34.0,0.67,132.0,3.0,6.0,20.0,4.9,13.0,4.0,7.0,57.7,13942,10767.0,36.0,24.0,468.0,425.0,463.0,416.0,470.0,441.0,298.0,281.0,45.0,39.0,1744.0,1602.0,436.0,470.0,486.0,299.0,45.0,44,32,34.0,42.0,138.0,30.9,
50,大高るり,フォレストリーヴズ熊本,88.0,35,237.0,80.0,14.0,33.8,2.29,0.0,0.0,0.0,,15.0,0.43,117.0,5.0,4.0,29.0,9.6,6.0,2.0,3.0,58.3,7450,3389.0,6.0,27.0,247.0,255.0,231.0,257.0,232.0,263.0,168.0,191.0,29.0,29.0,907.0,995.0,274.0,271.0,282.0,196.0,37.0,13,30,17.0,26.0,100.0,27.8,
51,安積あやね,大野石油広島オイラーズ,22.0,34,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,52.0,2.0,5.0,8.0,5.3,0.0,0.0,0.0,,4387,2072.0,3.0,15.0,119.0,135.0,132.0,139.0,103.0,150.0,123.0,134.0,37.0,45.0,514.0,603.0,131.0,148.0,135.0,129.0,47.0,9,18,14.0,13.0,2.0,,
52,宮井遥,JAぎふリオレーナ,72.0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,8074,5632.0,12.0,24.0,249.0,288.0,233.0,276.0,250.0,286.0,140.0,136.0,23.0,28.0,895.0,1014.0,285.0,280.0,299.0,159.0,27.0,16,28,12.0,32.0,0.0,,
53,宮崎愛里,大野石油広島オイラーズ,40.0,23,98.0,34.0,10.0,34.7,1.48,2.0,1.0,1.0,50.0,6.0,0.26,62.0,3.0,7.0,20.0,10.1,5.0,2.0,2.0,60.0,13997,7588.0,16.0,44.0,431.0,465.0,444.0,465.0,380.0,474.0,275.0,298.0,107.0,134.0,1637.0,1836.0,452.0,478.0,458.0,294.0,131.0,28,54,45.0,37.0,43.0,24.5,0.0
54,宮本菜月,プレステージ・インターナショナルアランマーレ,108.0,28,101.0,28.0,5.0,27.7,1.0,13.0,0.0,0.0,0.0,3.0,0.11,37.0,2.0,4.0,11.0,10.1,0.0,0.0,0.0,,12429,12381.0,45.0,9.0,442.0,422.0,427.0,364.0,437.0,373.0,218.0,201.0,48.0,33.0,1572.0,1393.0,438.0,416.0,436.0,231.0,50.0,49,17,46.0,20.0,33.0,22.8,0.0
55,宮田あかり,リガーレ仙台,60.0,57,495.0,177.0,32.0,35.8,3.11,1.0,0.0,0.0,0.0,23.0,0.4,194.0,5.0,10.0,46.0,7.2,9.0,5.0,1.0,61.1,13942,10767.0,36.0,24.0,468.0,425.0,463.0,416.0,470.0,441.0,298.0,281.0,45.0,39.0,1744.0,1602.0,436.0,470.0,486.0,299.0,45.0,44,32,34.0,42.0,205.0,29.3,0.0
56,富澤結花,ルートインホテルズブリリアントアリーズ,13.0,30,86.0,36.0,8.0,41.9,1.2,9.0,5.0,1.0,55.6,2.0,0.07,62.0,3.0,6.0,11.0,6.9,85.0,46.0,13.0,61.8,9173,5330.0,34.0,5.0,319.0,251.0,303.0,287.0,332.0,285.0,137.0,127.0,13.0,15.0,1104.0,965.0,297.0,322.0,348.0,159.0,19.0,36,10,33.0,13.0,41.0,32.6,44.4
